TransactionID,InvestmentID,Type,Quantity,TransactionDate
92657,654,Sell,50,2020-05-02
92658,1230,Buy,56,2021-08-29
92659,294,Sell,64,2022-09-27
92660,672,Buy,18,2023-03-24
92661,201,Buy,5,2022-11-14
92662,649,Sell,4,2021-01-27
92663,1325,Buy,19,2024-01-31
92664,1477,Buy,42,2022-12-18
92665,1310,Sell,61,2022-03-19
92666,1147,Sell,71,2021-09-28
92667,572,Sell,81,2020-04-21
92668,1567,Buy,16,2022-07-14
92669,1439,Buy,50,2024-02-05
92670,1514,Buy,37,2024-04-28
92671,1682,Buy,40,2019-12-16
92672,342,Sell,83,2023-05-22
92673,1100,Buy,44,2020-04-05
92674,1824,Sell,27,2020-01-18
92675,1969,Buy,49,2021-04-14
92676,541,Sell,43,2023-11-12
92677,934,Sell,29,2020-12-02
92678,1231,Buy,3,2022-12-09
92679,938,Sell,39,2024-04-19
92680,738,Buy,11,2023-07-01
92681,1441,Buy,32,2021-08-07
92682,1324,Buy,34,2022-08-22
92683,1303,Sell,14,2021-03-03
92684,1697,Buy,45,2020-08-22
92685,1327,Buy,74,2019-05-17
92686,1174,Sell,76,2023-09-21
92687,1173,Buy,66,2023-05-11
92688,700,Sell,54,2021-12-13
92689,563,Sell,80,2024-02-24
92690,1992,Sell,8,2021-08-09
92691,1395,Buy,71,2024-01-04
92692,431,Sell,54,2022-12-01
92693,863,Buy,13,2019-10-13
92694,62,Buy,53,2021-01-31
92695,965,Buy,27,2024-03-15
92696,1442,Sell,63,2020-11-26
92697,1195,Buy,4,2020-08-12
92698,1719,Sell,81,2021-02-25
92699,1716,Buy,51,2023-10-15
92700,1022,Sell,62,2020-09-13
92701,1987,Sell,8,2022-06-18
92702,1740,Buy,86,2022-04-20
92703,1537,Sell,16,2023-01-19
92704,302,Buy,14,2024-02-28
92705,1116,Buy,89,2019-06-13
92706,1899,Sell,83,2019-07-28
92707,431,Buy,31,2020-02-05
92708,360,Buy,53,2020-08-03
92709,693,Sell,69,2020-05-16
92710,1650,Buy,55,2022-08-10
92711,1797,Buy,1,2023-12-13
92712,796,Sell,80,2019-10-03
92713,471,Sell,71,2023-12-21
92714,1806,Buy,88,2022-01-31
92715,435,Sell,39,2019-05-03
92716,1948,Sell,66,2022-02-22
92717,1883,Sell,26,2021-01-21
92718,162,Sell,62,2020-01-26
92719,1472,Sell,66,2021-06-27
92720,812,Buy,99,2022-03-31
92721,62,Sell,34,2020-03-24
92722,360,Sell,33,2023-01-02
92723,981,Sell,11,2019-06-04
92724,978,Sell,7,2020-01-16
92725,1390,Buy,33,2019-07-13
92726,1038,Sell,62,2020-04-08
92727,1902,Sell,8,2020-05-12
92728,1851,Buy,80,2023-05-12
92729,1448,Buy,34,2023-11-26
92730,272,Buy,27,2022-12-18
92731,1791,Sell,47,2020-06-12
92732,958,Sell,44,2019-06-09
92733,1733,Sell,69,2019-09-10
92734,30,Sell,76,2022-09-20
92735,1190,Sell,31,2020-10-27
92736,1052,Buy,56,2020-02-21
92737,815,Sell,45,2023-01-27
92738,308,Sell,94,2024-04-23
92739,779,Sell,73,2020-10-24
92740,168,Buy,71,2019-11-13
92741,1256,Sell,80,2021-06-08
92742,1493,Buy,46,2020-02-06
92743,1490,Buy,18,2024-02-17
92744,1726,Buy,24,2020-01-05
92745,907,Buy,63,2021-01-06
92746,982,Buy,73,2022-02-18
92747,1742,Sell,27,2024-01-30
92748,845,Buy,92,2020-09-16
92749,1329,Sell,54,2020-11-14
92750,557,Sell,73,2019-07-05
92751,121,Buy,44,2019-11-12
92752,765,Buy,60,2022-12-12
92753,1458,Sell,11,2021-11-01
92754,277,Buy,22,2022-09-17
92755,322,Sell,38,2022-09-22
92756,1801,Sell,25,2019-05-07
92757,1131,Sell,32,2023-10-03
92758,875,Buy,75,2023-08-08
92759,770,Sell,7,2019-08-06
92760,529,Buy,24,2022-05-10
92761,1178,Buy,95,2020-12-04
92762,143,Buy,42,2019-12-14
92763,307,Buy,69,2020-04-27
92764,27,Sell,67,2022-08-26
92765,406,Sell,96,2020-07-15
92766,1164,Buy,38,2021-11-10
92767,911,Buy,7,2023-04-10
92768,1208,Sell,71,2019-10-05
92769,1458,Sell,16,2020-04-18
92770,598,Buy,59,2024-03-17
92771,1405,Buy,43,2024-02-13
92772,1292,Buy,83,2021-10-31
92773,359,Buy,84,2021-09-07
92774,185,Buy,60,2019-12-12
92775,1534,Sell,92,2020-07-03
92776,1318,Sell,20,2021-10-12
92777,491,Buy,56,2022-08-19
92778,378,Sell,22,2019-06-28
92779,957,Sell,95,2023-07-14
92780,240,Sell,77,2022-11-03
92781,1070,Sell,57,2019-08-01
92782,970,Sell,86,2020-06-26
92783,1419,Buy,33,2019-06-05
92784,1892,Buy,40,2019-10-28
92785,454,Buy,53,2022-06-12
92786,1428,Buy,5,2023-09-12
92787,1131,Buy,55,2019-05-26
92788,387,Sell,40,2021-08-08
92789,760,Sell,61,2020-09-14
92790,1669,Buy,88,2022-12-15
92791,1449,Sell,80,2019-07-12
92792,1172,Sell,30,2023-08-21
92793,476,Buy,81,2023-09-01
92794,1932,Buy,40,2022-11-04
92795,895,Sell,56,2022-08-28
92796,1012,Sell,64,2021-12-01
92797,563,Sell,86,2024-04-24
92798,1284,Sell,50,2022-01-30
92799,1618,Buy,98,2022-01-25
92800,1920,Sell,63,2023-07-30
92801,1382,Buy,74,2019-12-29
92802,1995,Sell,7,2020-03-20
92803,1306,Sell,82,2024-03-28
92804,941,Buy,48,2022-04-17
92805,1879,Buy,74,2024-03-21
92806,98,Sell,27,2021-03-08
92807,9,Buy,8,2019-12-13
92808,759,Sell,1,2020-11-24
92809,1046,Sell,61,2022-04-14
92810,1470,Sell,96,2020-03-27
92811,479,Buy,69,2023-10-19
92812,1415,Buy,98,2024-04-24
92813,938,Sell,23,2022-06-22
92814,1999,Sell,65,2021-01-21
92815,95,Sell,11,2021-12-08
92816,763,Buy,51,2022-10-06
92817,1886,Sell,85,2020-10-03
92818,1584,Buy,19,2020-09-17
92819,248,Buy,9,2020-04-10
92820,1102,Buy,22,2022-07-27
92821,900,Sell,10,2019-08-19
92822,364,Buy,97,2023-11-19
92823,1070,Buy,97,2021-10-29
92824,136,Sell,56,2022-06-16
92825,1399,Buy,2,2023-05-26
92826,621,Buy,94,2020-05-21
92827,1410,Sell,76,2019-07-23
92828,1927,Buy,16,2021-07-06
92829,391,Buy,34,2021-09-22
92830,415,Buy,69,2022-10-11
92831,765,Sell,99,2022-02-04
92832,797,Buy,20,2023-05-09
92833,1274,Buy,82,2022-04-04
92834,1330,Sell,63,2023-01-09
92835,1296,Buy,96,2022-01-16
92836,1959,Buy,64,2021-09-10
92837,1318,Sell,29,2023-12-16
92838,1718,Buy,44,2021-06-12
92839,1919,Sell,60,2022-11-24
92840,569,Buy,42,2019-06-11
92841,803,Buy,45,2022-01-27
92842,1192,Sell,55,2019-05-27
92843,1275,Buy,37,2022-01-17
92844,1405,Sell,88,2021-06-30
92845,1349,Sell,76,2021-12-25
92846,1289,Sell,46,2023-09-16
92847,183,Buy,87,2020-07-13
92848,914,Buy,93,2024-04-08
92849,1258,Sell,77,2020-01-13
92850,816,Buy,39,2024-03-22
92851,1567,Buy,83,2022-12-23
92852,1349,Buy,54,2024-03-11
92853,577,Sell,34,2021-11-10
92854,1876,Buy,78,2022-06-23
92855,1801,Buy,72,2024-04-09
92856,1597,Buy,27,2023-01-26
92857,232,Sell,61,2023-03-16
92858,1846,Buy,16,2024-02-06
92859,1430,Sell,37,2024-01-06
92860,1873,Buy,33,2020-04-28
92861,132,Buy,96,2019-07-30
92862,1543,Buy,4,2020-11-03
92863,201,Buy,6,2021-04-12
92864,71,Buy,8,2021-05-26
92865,807,Buy,57,2021-12-21
92866,29,Buy,63,2023-05-19
92867,1568,Buy,95,2020-11-14
92868,709,Sell,53,2020-11-16
92869,1623,Buy,1,2022-03-27
92870,885,Sell,12,2023-08-17
92871,842,Buy,4,2021-05-03
92872,496,Buy,52,2023-10-08
92873,809,Sell,29,2022-01-22
92874,1246,Sell,2,2023-03-31
92875,1565,Sell,81,2023-07-30
92876,1814,Buy,99,2020-05-17
92877,1315,Sell,70,2019-05-22
92878,1305,Sell,2,2020-08-16
92879,986,Sell,46,2023-10-13
92880,1759,Buy,90,2024-01-14
92881,1932,Buy,2,2021-10-15
92882,1090,Sell,75,2020-06-05
92883,1171,Buy,87,2021-04-04
92884,842,Buy,5,2020-12-21
92885,1483,Buy,79,2021-07-06
92886,78,Buy,41,2023-11-26
92887,1790,Sell,27,2019-12-03
92888,1389,Sell,62,2022-07-07
92889,548,Buy,83,2022-09-04
92890,873,Buy,52,2019-10-17
92891,989,Sell,39,2021-10-13
92892,85,Sell,52,2020-07-01
92893,1359,Buy,92,2021-03-02
92894,1075,Sell,53,2021-09-22
92895,1864,Buy,53,2020-06-04
92896,600,Sell,46,2021-11-26
92897,1924,Buy,10,2023-06-11
92898,1035,Sell,70,2023-12-01
92899,1745,Buy,2,2022-07-06
92900,625,Sell,2,2022-05-26
92901,338,Sell,12,2020-06-20
92902,1800,Sell,80,2019-07-05
92903,540,Sell,36,2020-01-17
92904,1627,Sell,43,2022-12-16
92905,246,Buy,89,2021-02-12
92906,283,Sell,69,2021-06-24
92907,1468,Buy,4,2019-09-02
92908,1035,Buy,55,2021-02-03
92909,656,Buy,88,2022-01-12
92910,253,Sell,15,2019-05-28
92911,562,Buy,22,2020-08-25
92912,1926,Buy,13,2019-12-23
92913,1283,Sell,33,2021-01-20
92914,228,Buy,25,2024-02-05
92915,1369,Sell,85,2020-01-25
92916,970,Buy,21,2020-12-19
92917,1126,Buy,93,2019-12-13
92918,527,Sell,83,2020-08-06
92919,1408,Buy,60,2021-10-29
92920,569,Sell,83,2021-04-02
92921,777,Sell,93,2020-12-12
92922,1272,Sell,71,2022-02-11
92923,163,Sell,34,2019-12-23
92924,799,Buy,47,2023-11-24
92925,81,Sell,51,2020-08-04
92926,448,Sell,9,2019-08-11
92927,195,Buy,38,2019-08-09
92928,1532,Buy,36,2023-10-16
92929,552,Buy,49,2020-06-25
92930,1073,Buy,7,2020-08-26
92931,187,Buy,50,2022-05-05
92932,1772,Sell,52,2024-01-09
92933,367,Buy,55,2019-09-02
92934,1317,Sell,99,2023-11-01
92935,1977,Sell,17,2019-05-04
92936,736,Buy,88,2023-01-11
92937,1859,Sell,44,2021-09-22
92938,658,Buy,4,2020-07-13
92939,621,Sell,96,2021-12-22
92940,352,Sell,73,2022-03-11
92941,291,Buy,40,2021-01-01
92942,282,Sell,82,2021-12-31
92943,1940,Sell,94,2020-12-17
92944,1406,Buy,2,2020-01-09
92945,806,Sell,93,2019-11-14
92946,1063,Buy,10,2021-03-25
92947,1390,Sell,39,2023-08-17
92948,1570,Buy,26,2019-12-02
92949,1679,Sell,98,2023-12-08
92950,720,Sell,5,2023-07-13
92951,293,Buy,36,2019-10-15
92952,1257,Sell,54,2019-07-06
92953,783,Buy,7,2023-11-02
92954,1517,Sell,95,2022-08-11
92955,1933,Sell,48,2023-03-29
92956,423,Buy,27,2023-08-19
92957,1231,Sell,32,2023-05-02
92958,45,Sell,32,2021-10-05
92959,1912,Buy,50,2021-08-22
92960,319,Sell,30,2023-09-19
92961,1320,Sell,55,2019-09-04
92962,535,Sell,34,2019-06-05
92963,691,Buy,80,2021-10-18
92964,1570,Buy,40,2020-07-19
92965,1613,Buy,84,2019-05-12
92966,1353,Sell,68,2024-03-16
92967,1633,Sell,21,2022-07-16
92968,19,Buy,26,2022-04-09
92969,1644,Sell,26,2020-05-29
92970,1683,Sell,25,2021-06-28
92971,603,Buy,26,2020-11-29
92972,1494,Buy,79,2022-05-17
92973,856,Sell,3,2023-03-10
92974,1930,Buy,79,2023-03-15
92975,901,Sell,13,2019-08-24
92976,1244,Sell,2,2022-07-31
92977,958,Buy,97,2023-03-05
92978,636,Sell,15,2020-06-29
92979,758,Sell,21,2023-08-02
92980,1332,Buy,32,2022-06-17
92981,380,Sell,94,2021-05-16
92982,737,Sell,32,2023-07-07
92983,1324,Buy,46,2021-09-08
92984,1681,Sell,28,2022-04-07
92985,1842,Sell,80,2024-03-06
92986,1478,Sell,18,2020-12-13
92987,1221,Buy,70,2022-12-26
92988,1216,Buy,7,2021-03-30
92989,1090,Sell,65,2020-03-20
92990,95,Sell,84,2021-01-06
92991,1797,Buy,91,2021-01-06
92992,1645,Buy,71,2024-01-11
92993,1000,Sell,82,2023-04-23
92994,23,Sell,69,2020-02-13
92995,1945,Sell,99,2021-06-19
92996,1069,Buy,53,2019-10-03
92997,1744,Sell,41,2023-10-08
92998,360,Sell,62,2020-04-10
92999,1812,Buy,63,2023-02-25
93000,776,Sell,26,2019-05-13
93001,416,Sell,64,2022-01-17
93002,1103,Sell,79,2020-12-31
93003,252,Buy,22,2019-06-07
93004,1985,Sell,80,2019-10-19
93005,229,Sell,10,2023-07-10
93006,1696,Buy,1,2022-06-08
93007,291,Buy,2,2020-03-10
93008,1769,Buy,93,2020-07-03
93009,336,Buy,37,2024-01-19
93010,1740,Sell,13,2021-03-01
93011,1921,Buy,96,2019-10-12
93012,55,Sell,27,2019-12-25
93013,1455,Buy,35,2022-12-23
93014,1802,Buy,91,2022-01-17
93015,664,Buy,51,2023-05-31
93016,110,Buy,75,2020-01-27
93017,1546,Sell,96,2019-06-24
93018,1252,Sell,22,2023-03-23
93019,495,Sell,27,2021-11-04
93020,686,Sell,66,2019-08-28
93021,1213,Buy,96,2024-02-15
93022,1744,Buy,28,2021-06-25
93023,1012,Sell,84,2019-05-20
93024,1222,Sell,46,2022-04-20
93025,24,Buy,88,2023-02-23
93026,899,Sell,63,2021-06-29
93027,850,Buy,34,2020-08-16
93028,1454,Sell,1,2020-07-21
93029,1357,Buy,53,2020-09-18
93030,1985,Buy,76,2023-01-16
93031,815,Buy,72,2024-04-01
93032,1320,Buy,13,2022-06-21
93033,1330,Sell,82,2023-07-11
93034,563,Sell,87,2019-12-13
93035,488,Buy,98,2024-03-28
93036,53,Buy,95,2021-04-12
93037,365,Buy,10,2020-02-05
93038,114,Buy,60,2022-03-11
93039,160,Sell,88,2020-12-12
93040,1400,Buy,1,2021-03-08
93041,631,Sell,34,2023-10-01
93042,668,Sell,71,2023-08-29
93043,422,Buy,34,2022-09-12
93044,88,Sell,88,2023-02-19
93045,1095,Buy,70,2021-08-07
93046,855,Sell,73,2023-07-05
93047,1835,Sell,50,2024-02-27
93048,788,Sell,55,2023-07-04
93049,1381,Buy,95,2021-05-30
93050,93,Buy,7,2021-11-13
93051,1865,Buy,48,2019-07-18
93052,1383,Sell,84,2023-04-02
93053,37,Sell,5,2020-12-08
93054,146,Sell,47,2023-04-02
93055,716,Sell,50,2019-12-09
93056,308,Buy,97,2021-04-28
93057,1410,Buy,97,2023-07-20
93058,543,Sell,84,2021-09-08
93059,1884,Buy,37,2022-02-21
93060,1060,Sell,6,2022-11-09
93061,1923,Sell,81,2021-12-01
93062,481,Sell,50,2021-11-04
93063,1,Sell,34,2019-08-10
93064,1596,Sell,99,2022-05-08
93065,1061,Sell,41,2022-02-04
93066,367,Sell,44,2022-07-29
93067,335,Sell,32,2023-05-10
93068,1277,Sell,41,2022-04-14
93069,1495,Sell,88,2020-11-05
93070,1619,Buy,23,2023-04-21
93071,914,Buy,97,2019-06-02
93072,152,Buy,30,2021-12-28
93073,651,Buy,37,2022-12-28
93074,958,Buy,25,2021-06-28
93075,265,Buy,7,2021-07-19
93076,1911,Sell,99,2022-11-18
93077,279,Buy,57,2020-03-21
93078,1554,Buy,33,2020-09-07
93079,1504,Sell,87,2021-02-21
93080,481,Buy,30,2023-09-22
93081,1765,Buy,71,2023-04-13
93082,1008,Sell,67,2020-06-28
93083,1185,Sell,71,2023-01-17
93084,1472,Buy,19,2022-05-16
93085,1574,Buy,39,2023-01-01
93086,1110,Sell,95,2021-11-03
93087,964,Sell,69,2023-10-03
93088,829,Sell,4,2021-12-25
93089,380,Sell,4,2020-01-25
93090,661,Sell,60,2024-04-19
93091,341,Buy,21,2023-10-13
93092,1841,Buy,48,2020-12-21
93093,70,Sell,36,2021-07-20
93094,1867,Buy,80,2020-07-20
93095,1954,Buy,98,2023-10-24
93096,503,Buy,72,2022-05-18
93097,825,Buy,39,2020-07-08
93098,1137,Sell,96,2023-04-11
93099,885,Buy,97,2021-02-02
93100,908,Sell,67,2021-05-07
93101,731,Sell,49,2023-01-30
93102,1720,Buy,79,2020-07-17
93103,672,Buy,77,2022-05-22
93104,1248,Sell,86,2020-04-15
93105,1385,Sell,9,2023-01-07
93106,400,Sell,30,2022-01-13
93107,918,Buy,22,2020-08-15
93108,773,Buy,25,2021-08-21
93109,1854,Sell,19,2020-08-19
93110,1329,Buy,41,2022-07-17
93111,1825,Sell,14,2021-03-05
93112,836,Buy,28,2021-08-14
93113,1877,Buy,29,2023-11-11
93114,1286,Sell,50,2022-08-19
93115,1380,Buy,74,2022-10-09
93116,146,Sell,28,2022-09-29
93117,1730,Buy,18,2020-09-28
93118,1446,Buy,75,2023-06-23
93119,1269,Buy,86,2020-07-14
93120,496,Sell,13,2024-03-01
93121,1670,Sell,5,2022-06-17
93122,1828,Sell,84,2020-02-25
93123,569,Sell,5,2024-04-19
93124,1327,Sell,83,2020-12-04
93125,826,Buy,71,2020-01-11
93126,775,Buy,21,2020-11-25
93127,1432,Sell,80,2020-04-05
93128,322,Sell,10,2023-06-07
93129,473,Sell,74,2020-01-19
93130,673,Sell,85,2023-05-14
93131,477,Buy,54,2021-08-05
93132,1324,Sell,65,2023-06-19
93133,1060,Sell,24,2022-01-07
93134,1245,Buy,46,2023-11-23
93135,336,Buy,34,2019-10-04
93136,1829,Sell,96,2019-06-15
93137,825,Sell,85,2022-08-23
93138,1458,Buy,89,2022-02-16
93139,821,Buy,19,2020-05-18
93140,1609,Sell,74,2022-04-23
93141,22,Buy,95,2021-12-15
93142,1205,Buy,5,2020-07-29
93143,1185,Sell,89,2021-10-04
93144,1735,Sell,60,2020-07-23
93145,461,Buy,20,2021-12-25
93146,305,Sell,99,2023-02-12
93147,1034,Buy,47,2019-05-21
93148,1808,Sell,86,2019-08-22
93149,1086,Sell,40,2022-06-23
93150,1083,Buy,93,2019-05-06
93151,884,Sell,93,2023-08-13
93152,565,Buy,29,2024-02-17
93153,273,Buy,22,2019-09-17
93154,955,Sell,93,2024-01-12
93155,18,Sell,28,2021-08-08
93156,1172,Sell,99,2019-07-12
93157,540,Sell,5,2020-09-18
93158,527,Buy,77,2022-03-26
93159,814,Buy,57,2022-08-12
93160,1548,Buy,24,2023-08-28
93161,1985,Buy,90,2021-11-30
93162,196,Sell,83,2023-09-30
93163,978,Buy,92,2020-10-26
93164,49,Sell,18,2019-07-17
93165,1409,Buy,48,2021-09-09
93166,1302,Sell,15,2024-01-26
93167,1234,Sell,55,2022-11-15
93168,525,Sell,39,2020-08-03
93169,619,Sell,6,2023-04-30
93170,974,Sell,68,2020-12-27
93171,1021,Sell,7,2019-09-22
93172,1451,Sell,86,2022-01-10
93173,1015,Sell,11,2023-05-08
93174,1497,Sell,75,2022-02-26
93175,1287,Buy,11,2021-10-26
93176,1436,Buy,54,2021-09-13
93177,735,Sell,47,2020-02-05
93178,1448,Sell,65,2023-10-22
93179,1437,Sell,94,2021-10-30
93180,1693,Buy,54,2024-04-09
93181,1597,Sell,65,2022-03-08
93182,64,Buy,28,2021-11-27
93183,1137,Sell,80,2019-12-29
93184,1615,Buy,91,2023-05-19
93185,1820,Sell,62,2021-05-03
93186,549,Sell,38,2020-04-17
93187,1057,Sell,83,2022-02-02
93188,227,Buy,7,2023-01-30
93189,1793,Sell,74,2020-02-01
93190,1779,Buy,81,2019-12-07
93191,1698,Buy,86,2022-06-22
93192,1074,Sell,51,2023-01-19
93193,1470,Sell,79,2022-04-20
93194,1404,Sell,74,2022-12-13
93195,991,Buy,91,2022-12-02
93196,905,Buy,93,2023-03-31
93197,1371,Buy,1,2021-06-22
93198,955,Sell,13,2019-06-17
93199,1521,Sell,27,2021-07-17
93200,707,Sell,40,2023-01-05
93201,1978,Sell,30,2020-11-29
93202,1930,Sell,70,2023-06-01
93203,1098,Sell,6,2019-09-04
93204,460,Sell,39,2019-09-09
93205,473,Sell,11,2020-08-11
93206,401,Buy,46,2021-01-28
93207,1683,Buy,97,2020-10-07
93208,1203,Buy,23,2022-02-17
93209,1042,Sell,97,2020-12-15
93210,419,Sell,79,2022-05-22
93211,1622,Buy,90,2021-08-01
93212,690,Buy,27,2020-04-02
93213,784,Buy,75,2023-09-19
93214,456,Sell,41,2023-03-31
93215,1317,Buy,41,2022-08-21
93216,650,Buy,75,2023-10-04
93217,935,Buy,54,2020-01-06
93218,1441,Buy,57,2023-03-09
93219,777,Sell,9,2021-10-20
93220,1580,Sell,88,2021-10-23
93221,1693,Buy,31,2019-12-30
93222,1828,Buy,43,2021-05-15
93223,207,Buy,74,2023-03-17
93224,329,Buy,49,2019-10-11
93225,90,Sell,27,2023-09-04
93226,1386,Buy,95,2019-09-29
93227,1401,Sell,93,2022-01-21
93228,1628,Buy,19,2021-08-16
93229,1555,Sell,40,2021-04-27
93230,132,Sell,89,2021-02-15
93231,823,Buy,71,2024-04-08
93232,118,Buy,9,2019-11-23
93233,367,Buy,20,2023-07-10
93234,424,Sell,32,2020-12-09
93235,1305,Sell,75,2023-07-15
93236,850,Sell,71,2024-03-21
93237,1105,Sell,30,2021-05-08
93238,1996,Sell,33,2022-10-08
93239,1521,Buy,32,2022-05-21
93240,372,Buy,46,2019-05-23
93241,1080,Sell,52,2022-07-10
93242,288,Buy,75,2022-05-24
93243,979,Buy,37,2022-08-24
93244,994,Buy,91,2021-05-30
93245,1971,Sell,68,2019-08-01
93246,1055,Buy,89,2024-02-01
93247,201,Buy,80,2021-10-20
93248,1569,Sell,47,2020-04-01
93249,936,Buy,39,2020-05-29
93250,1567,Sell,53,2023-04-29
93251,925,Buy,58,2023-05-11
93252,8,Sell,59,2020-07-24
93253,423,Sell,60,2021-07-12
93254,1412,Buy,10,2020-01-04
93255,213,Sell,20,2022-05-03
93256,275,Sell,8,2020-08-12
93257,1494,Sell,29,2019-08-18
93258,67,Buy,95,2022-04-17
93259,700,Sell,32,2020-11-23
93260,57,Buy,64,2019-05-11
93261,300,Buy,51,2021-07-06
93262,639,Buy,35,2020-06-11
93263,1735,Buy,62,2020-09-15
93264,963,Buy,3,2023-02-04
93265,718,Sell,57,2019-09-30
93266,1542,Sell,71,2023-09-14
93267,286,Buy,79,2021-01-22
93268,928,Buy,26,2019-08-25
93269,503,Sell,56,2020-10-03
93270,1399,Sell,40,2019-10-25
93271,464,Sell,97,2019-09-01
93272,183,Buy,11,2020-08-17
93273,258,Buy,45,2022-04-30
93274,54,Sell,77,2021-03-16
93275,264,Sell,47,2023-11-11
93276,465,Buy,97,2023-04-11
93277,1351,Sell,24,2023-11-02
93278,300,Buy,62,2024-03-28
93279,1902,Buy,64,2023-07-08
93280,664,Sell,4,2019-06-21
93281,211,Sell,58,2024-02-27
93282,370,Buy,64,2023-01-07
93283,1281,Buy,35,2024-03-25
93284,1423,Sell,97,2022-05-10
93285,1356,Buy,65,2022-06-12
93286,1725,Sell,8,2023-01-22
93287,1813,Buy,74,2022-06-16
93288,199,Buy,36,2021-11-01
93289,989,Sell,20,2023-04-18
93290,1603,Buy,43,2021-12-31
93291,1990,Buy,82,2020-05-12
93292,920,Buy,44,2021-04-25
93293,1337,Buy,66,2019-11-13
93294,1487,Sell,56,2021-01-20
93295,964,Sell,42,2023-05-08
93296,336,Sell,74,2023-06-05
93297,1267,Buy,21,2023-02-01
93298,145,Buy,75,2022-07-31
93299,552,Sell,97,2024-02-28
93300,697,Sell,85,2021-03-14
93301,1679,Sell,19,2022-04-08
93302,877,Buy,91,2022-04-08
93303,1594,Sell,72,2019-06-04
93304,1791,Buy,30,2019-11-06
93305,27,Sell,83,2021-11-02
93306,606,Sell,98,2022-10-29
93307,1342,Buy,82,2023-12-23
93308,1594,Sell,69,2022-05-26
93309,1953,Buy,11,2022-08-30
93310,296,Buy,29,2023-06-25
93311,1766,Sell,12,2024-04-14
93312,1731,Sell,42,2023-07-30
93313,909,Sell,47,2019-12-31
93314,230,Buy,72,2023-02-23
93315,629,Buy,79,2022-12-01
93316,1113,Buy,98,2021-11-21
93317,1257,Buy,94,2019-10-05
93318,1892,Sell,3,2023-07-31
93319,745,Sell,17,2024-03-14
93320,1473,Buy,77,2021-01-22
93321,140,Buy,40,2019-09-19
93322,1128,Sell,26,2022-10-29
93323,1655,Sell,41,2022-08-03
93324,1360,Sell,85,2024-03-05
93325,639,Buy,16,2021-12-17
93326,797,Buy,38,2023-09-28
93327,1753,Buy,27,2019-12-15
93328,708,Sell,18,2023-03-30
93329,825,Buy,39,2021-10-06
93330,1565,Sell,3,2023-10-24
93331,420,Buy,11,2020-08-13
93332,227,Sell,94,2021-05-19
93333,535,Sell,16,2020-11-12
93334,486,Buy,35,2023-12-21
93335,149,Buy,58,2020-08-07
93336,52,Sell,39,2023-01-31
93337,1902,Buy,10,2022-03-20
93338,979,Buy,86,2024-02-16
93339,1514,Sell,70,2022-03-06
93340,1977,Buy,65,2023-01-02
93341,334,Sell,23,2019-10-12
93342,1644,Sell,31,2023-04-21
93343,332,Sell,66,2023-04-29
93344,838,Sell,54,2019-12-16
93345,908,Sell,15,2022-02-15
93346,801,Buy,42,2023-12-26
93347,136,Buy,60,2020-01-26
93348,1591,Sell,85,2020-03-29
93349,1950,Buy,24,2019-08-03
93350,1168,Buy,81,2023-10-16
93351,1181,Sell,96,2022-09-15
93352,250,Sell,37,2021-06-25
93353,1413,Sell,31,2019-12-25
93354,41,Sell,3,2023-08-16
93355,558,Buy,1,2023-06-11
93356,1669,Sell,12,2024-02-27
93357,1033,Buy,85,2023-01-10
93358,1918,Buy,62,2022-10-13
93359,1140,Buy,7,2023-05-04
93360,499,Sell,30,2023-05-15
93361,409,Sell,33,2023-08-16
93362,1619,Buy,87,2021-12-28
93363,158,Buy,22,2022-08-30
93364,72,Buy,29,2019-09-03
93365,1340,Buy,45,2019-09-15
93366,1662,Buy,95,2024-04-27
93367,1629,Buy,89,2021-01-24
93368,1638,Sell,35,2019-05-08
93369,1559,Sell,89,2024-03-19
93370,620,Sell,55,2021-08-29
93371,447,Sell,80,2020-06-18
93372,654,Sell,64,2022-05-24
93373,1853,Sell,96,2020-08-23
93374,1297,Buy,94,2024-04-16
93375,701,Buy,63,2021-07-05
93376,1376,Buy,17,2023-05-09
93377,1300,Buy,58,2022-09-08
93378,1511,Buy,17,2022-12-11
93379,1827,Sell,30,2020-10-29
93380,985,Sell,16,2020-02-27
93381,101,Sell,14,2021-11-26
93382,1140,Sell,39,2024-03-09
93383,1048,Sell,34,2024-04-01
93384,1786,Buy,1,2019-06-02
93385,1706,Buy,41,2023-12-04
93386,665,Buy,46,2023-12-09
93387,1898,Sell,77,2020-09-25
93388,951,Sell,99,2022-12-02
93389,1756,Buy,58,2022-01-05
93390,1966,Buy,70,2022-02-02
93391,279,Buy,62,2020-10-28
93392,589,Sell,6,2020-04-09
93393,1537,Sell,79,2020-05-08
93394,507,Buy,63,2020-12-28
93395,1952,Sell,34,2023-11-03
93396,1469,Sell,91,2021-05-19
93397,1848,Buy,31,2022-12-26
93398,1618,Buy,58,2022-12-12
93399,356,Buy,70,2021-02-22
93400,1121,Sell,15,2023-10-22
93401,676,Sell,6,2024-04-25
93402,1835,Sell,42,2022-09-02
93403,1006,Sell,21,2021-12-23
93404,865,Sell,12,2019-04-29
93405,223,Sell,58,2019-10-02
93406,792,Sell,14,2024-01-11
93407,428,Sell,2,2023-08-14
93408,513,Sell,66,2023-07-26
93409,932,Buy,15,2021-03-18
93410,1096,Sell,42,2019-10-16
